Filename	Ni50Fe27Ga23 11_1 s1
3421.50	97.1410	0.0744315	93.00	0.267661
3422.50	97.3860	0.0743137	92.98	0.267543
3423.50	97.4957	0.0743534	92.97	0.267583
3424.50	97.3984	0.0744880	92.95	0.267717
3425.50	97.2206	0.0746752	92.93	0.267905
3426.50	97.1225	0.0749501	92.92	0.268179
3427.50	97.5295	0.0747730	92.90	0.268002
3428.50	97.4601	0.0745132	92.88	0.267743
3429.50	97.2095	0.0745200	92.87	0.267749
3430.50	97.1538	0.0747384	92.85	0.267968
3431.50	97.0916	0.0750988	92.84	0.268328
3432.50	97.4357	0.0751143	92.82	0.268344
3433.50	97.2589	0.0748476	92.80	0.268077
3434.50	97.1213	0.0749270	92.79	0.268156
3435.50	97.2159	0.0754237	92.77	0.268653
3436.50	97.1426	0.0756315	92.75	0.268861
3437.50	97.3592	0.0754500	92.74	0.268679
3438.50	97.2694	0.0756500	92.72	0.268879
3439.50	97.3965	0.0760714	92.70	0.269301
3440.50	97.4489	0.0763954	92.69	0.269625
3441.50	97.5058	0.0767898	92.67	0.270019
3442.50	97.5649	0.0764082	92.66	0.269638
3443.50	97.6526	0.0763001	92.64	0.269529
3444.50	97.5624	0.0766115	92.62	0.269841
3445.50	97.3913	0.0766621	92.61	0.269891
3446.50	97.4188	0.0769519	92.59	0.270181
3447.50	97.5965	0.0766855	92.57	0.269915
3448.50	97.6567	0.0768561	92.56	0.270085
3449.50	97.5296	0.0768826	92.54	0.270112
3450.50	97.4668	0.0772061	92.52	0.270435
3451.50	97.4533	0.0774650	92.51	0.270694
3452.50	97.7085	0.0772432	92.49	0.270473
3453.50	97.5958	0.0772004	92.48	0.270430
3454.50	97.6080	0.0775195	92.46	0.270749
3455.50	97.4630	0.0779117	92.44	0.271141
3456.50	97.7691	0.0780683	92.43	0.271298
3457.50	97.7989	0.0777859	92.41	0.271015
3458.50	97.7064	0.0777301	92.39	0.270959
3459.50	97.5635	0.0776415	92.38	0.270871
3460.50	97.4947	0.0780519	92.36	0.271281
3461.50	97.5233	0.0781854	92.34	0.271415
3462.50	97.9032	0.0783447	92.33	0.271574
3463.50	97.8583	0.0783849	92.31	0.271614
3464.50	97.6893	0.0785058	92.29	0.271735
3465.50	97.6086	0.0786789	92.28	0.271908
3466.50	97.5784	0.0787720	92.26	0.272001
3467.50	97.7482	0.0785233	92.24	0.271753
3468.50	97.6837	0.0784076	92.23	0.271637
3469.50	97.5960	0.0785700	92.21	0.271799
3470.50	97.4931	0.0787021	92.19	0.271931
3471.50	97.6197	0.0789339	92.18	0.272163
3472.50	97.7418	0.0789492	92.16	0.272179
3473.50	97.8157	0.0791132	92.15	0.272343
3474.50	97.6615	0.0791330	92.13	0.272362
3475.50	97.5505	0.0793249	92.11	0.272554
3476.50	97.5392	0.0795097	92.10	0.272739
3477.50	97.7629	0.0791120	92.08	0.272341
3478.50	97.7192	0.0792250	92.06	0.272454
3479.50	97.5644	0.0792652	92.05	0.272495
3480.50	97.3728	0.0794953	92.03	0.272725
3481.50	97.4782	0.0795930	92.01	0.272822
3482.50	97.4810	0.0793155	92.00	0.272545
3483.50	97.3940	0.0791981	91.98	0.272427
3484.50	97.3904	0.0794551	91.96	0.272684
3485.50	97.2088	0.0794346	91.95	0.272664
3486.50	97.4344	0.0797150	91.93	0.272944
3487.50	97.4334	0.0794413	91.92	0.272671
3488.50	97.5493	0.0797859	91.90	0.273015
3489.50	97.3860	0.0798807	91.88	0.273110
3490.50	97.4109	0.0803941	91.87	0.273623
3491.50	97.4888	0.0805361	91.85	0.273765
3492.50	97.8753	0.0807289	91.83	0.273958
3493.50	97.7484	0.0805291	91.82	0.273758
3494.50	97.4995	0.0804735	91.80	0.273703
3495.50	97.1657	0.0807141	91.79	0.273943
3496.50	97.4584	0.0809315	91.77	0.274161
3497.50	97.7576	0.0808940	91.75	0.274123
3498.50	97.7366	0.0809386	91.73	0.274168
3499.50	97.5880	0.0809582	91.72	0.274188
3500.50	97.4688	0.0811505	91.70	0.274380
3501.50	97.5026	0.0810366	91.69	0.274266
3502.50	97.5538	0.0807971	91.67	0.274026
3503.50	97.6059	0.0811265	91.65	0.274356
3504.50	97.6318	0.0815919	91.64	0.274821
3505.50	97.5132	0.0817403	91.62	0.274970
3506.50	97.5386	0.0817157	91.60	0.274945
3507.50	97.8328	0.0817514	91.59	0.274981
3508.50	97.6092	0.0816579	91.57	0.274887
3509.50	97.5580	0.0816504	91.56	0.274880
3510.50	97.2447	0.0817129	91.54	0.274942
3511.50	97.5849	0.0818881	91.52	0.275117
3512.50	97.3892	0.0817602	91.51	0.274990
3513.50	97.4039	0.0814920	91.49	0.274721
3514.50	97.2057	0.0815094	91.47	0.274739
3515.50	97.1883	0.0818569	91.46	0.275086
3516.50	97.2376	0.0819200	91.44	0.275149
3517.50	97.3983	0.0819657	91.42	0.275195
3518.50	97.3947	0.0819433	91.41	0.275173
3519.50	97.3434	0.0822667	91.39	0.275496
3520.50	97.2330	0.0826358	91.38	0.275865
3521.50	97.4550	0.0827518	91.36	0.275981
3522.50	97.6474	0.0828912	91.34	0.276121
3523.50	97.6783	0.0830315	91.33	0.276261
3524.50	97.6430	0.0831914	91.31	0.276421
3525.50	97.4386	0.0833524	91.29	0.276582
3526.50	97.4602	0.0832368	91.28	0.276466
3527.50	97.4437	0.0829164	91.26	0.276146
3528.50	97.5606	0.0831691	91.25	0.276398
3529.50	97.4869	0.0833714	91.23	0.276601
3530.50	97.4194	0.0836425	91.21	0.276872
3531.50	97.4890	0.0835218	91.20	0.276751
3532.50	97.2433	0.0830141	91.18	0.276243
3533.50	97.4651	0.0830481	91.16	0.276277
3534.50	97.3652	0.0833607	91.15	0.276590
3535.50	97.2952	0.0837706	91.13	0.277000
3536.50	97.4176	0.0836585	91.11	0.276888
3537.50	97.3834	0.0831837	91.10	0.276413
3538.50	97.3489	0.0833819	91.08	0.276611
3539.50	97.3630	0.0835901	91.07	0.276819
3540.50	97.1661	0.0839569	91.05	0.277186
3541.50	97.4326	0.0839040	91.03	0.277133
3542.50	97.6818	0.0841784	91.02	0.277408
3543.50	97.5105	0.0843434	91.00	0.277573
3544.50	97.3928	0.0843764	90.98	0.277606
3545.50	97.2210	0.0842727	90.97	0.277502
3546.50	97.4123	0.0844563	90.95	0.277686
3547.50	97.6495	0.0841668	90.94	0.277396
3548.50	97.3526	0.0841739	90.92	0.277403
3549.50	97.3354	0.0843213	90.90	0.277551
3550.50	97.1199	0.0845373	90.89	0.277767
3551.50	97.3225	0.0845008	90.87	0.277730
3552.50	97.4707	0.0845761	90.85	0.277805
3553.50	97.3793	0.0845836	90.83	0.277813
3554.50	97.2278	0.0846106	90.82	0.277840
3555.50	97.0605	0.0848380	90.80	0.278067
3556.50	97.4028	0.0850713	90.79	0.278301
3557.50	97.4558	0.0848139	90.77	0.278043
3558.50	97.4249	0.0849747	90.75	0.278204
3559.50	97.3034	0.0850722	90.74	0.278302
3560.50	97.1358	0.0854153	90.72	0.278645
3561.50	97.5488	0.0856563	90.70	0.278886
3562.50	97.5969	0.0854074	90.69	0.278637
3563.50	97.5044	0.0854670	90.67	0.278696
3564.50	97.2947	0.0854440	90.65	0.278673
3565.50	97.2882	0.0858904	90.64	0.279120
3566.50	97.4639	0.0858756	90.62	0.279105
3567.50	97.5696	0.0858647	90.60	0.279094
3568.50	97.4397	0.0858511	90.59	0.279080
3569.50	97.3250	0.0859175	90.57	0.279147
3570.50	97.3051	0.0864493	90.56	0.279679
3571.50	97.4770	0.0861481	90.54	0.279377
3572.50	97.6098	0.0862445	90.52	0.279474
3573.50	97.4731	0.0862615	90.51	0.279491
3574.50	97.3433	0.0864152	90.49	0.279645
3575.50	97.1904	0.0866422	90.47	0.279872
3576.50	97.6079	0.0866305	90.46	0.279860
3577.50	97.6609	0.0864848	90.44	0.279714
3578.50	97.7377	0.0872286	90.42	0.280458
3579.50	97.7574	0.0875062	90.41	0.280736
3580.50	97.6569	0.0877852	90.39	0.281015
3581.50	97.5593	0.0871559	90.37	0.280385
3582.50	97.4810	0.0869163	90.36	0.280146
3583.50	97.3448	0.0867108	90.34	0.279940
3584.50	97.2709	0.0868537	90.32	0.280083
3585.50	97.1255	0.0872507	90.31	0.280480
3586.50	97.4602	0.0874320	90.29	0.280661
3587.50	97.5142	0.0871138	90.28	0.280343
3588.50	97.3642	0.0871571	90.26	0.280386
3589.50	97.2637	0.0874006	90.24	0.280630
3590.50	97.1232	0.0873433	90.23	0.280573
3591.50	97.1527	0.0870210	90.21	0.280250
3592.50	97.2920	0.0870660	90.19	0.280295
3593.50	97.2223	0.0871950	90.18	0.280424
3594.50	97.2671	0.0877098	90.16	0.280939
3595.50	97.3602	0.0882180	90.15	0.281447
3596.50	97.4999	0.0881334	90.13	0.281363
3597.50	97.5975	0.0879629	90.11	0.281192
3598.50	97.5522	0.0882726	90.10	0.281502
3599.50	97.2312	0.0882810	90.08	0.281510
3600.50	97.1228	0.0884113	90.06	0.281641
3601.50	97.3648	0.0883853	90.05	0.281615
3602.50	97.4696	0.0884301	90.03	0.281659
3603.50	97.3285	0.0884600	90.01	0.281689
3604.50	97.1387	0.0884987	90.00	0.281728
3605.50	97.1045	0.0887990	89.98	0.282028
3606.50	97.4311	0.0887710	89.96	0.282000
3607.50	97.4926	0.0887762	89.95	0.282006
3608.50	97.4182	0.0889905	89.93	0.282220
3609.50	97.3622	0.0894037	89.92	0.282633
3610.50	97.5054	0.0898289	89.90	0.283058
3611.50	97.7687	0.0900209	89.88	0.283250
3612.50	97.7060	0.0898344	89.87	0.283064
3613.50	97.4436	0.0895226	89.85	0.282752
3614.50	97.2891	0.0897030	89.83	0.282932
3615.50	97.2213	0.0900207	89.82	0.283250
3616.50	97.4087	0.0898338	89.80	0.283063
3617.50	97.5140	0.0897627	89.78	0.282992
3618.50	97.4307	0.0898214	89.77	0.283051
3619.50	97.4464	0.0901482	89.75	0.283378
3620.50	97.4334	0.0905473	89.74	0.283777
3621.50	97.6031	0.0901433	89.72	0.283373
3622.50	97.3946	0.0899111	89.70	0.283140
3623.50	97.5058	0.0904521	89.69	0.283681
3624.50	97.5952	0.0908616	89.67	0.284091
3625.50	97.3002	0.0909823	89.65	0.284212
3626.50	97.5827	0.0908216	89.64	0.284051
3627.50	97.3570	0.0903624	89.62	0.283592
3628.50	97.2435	0.0903153	89.60	0.283545
3629.50	97.2060	0.0905012	89.59	0.283731
3630.50	97.2088	0.0909349	89.57	0.284164
3631.50	97.5159	0.0907170	89.55	0.283946
3632.50	97.5563	0.0907383	89.54	0.283968
3633.50	97.1667	0.0903688	89.52	0.283598
3634.50	97.1377	0.0908208	89.51	0.284050
3635.50	97.1890	0.0912813	89.49	0.284511
3636.50	97.4523	0.0910699	89.47	0.284299
3637.50	97.4944	0.0911033	89.46	0.284333
3638.50	97.4397	0.0913329	89.44	0.284562
3639.50	97.4062	0.0916530	89.43	0.284882
3640.50	97.3507	0.0919922	89.41	0.285222
3641.50	97.6396	0.0918640	89.39	0.285093
3642.50	97.5639	0.0917751	89.38	0.285004
3643.50	97.4424	0.0918399	89.36	0.285069
3644.50	97.5191	0.0920383	89.34	0.285268
3645.50	97.3592	0.0924894	89.33	0.285719
3646.50	97.8170	0.0924214	89.31	0.285651
3647.50	97.6475	0.0922239	89.29	0.285453
3648.50	97.5071	0.0923013	89.28	0.285531
3649.50	97.3883	0.0922809	89.26	0.285510
3650.50	97.3336	0.0927615	89.25	0.285991
3651.50	97.7385	0.0929047	89.23	0.286134
3652.50	97.5633	0.0927093	89.21	0.285939
3653.50	97.5676	0.0928836	89.20	0.286113
3654.50	97.3560	0.0928748	89.18	0.286104
3655.50	97.3882	0.0932747	89.16	0.286504
3656.50	97.6898	0.0930507	89.15	0.286280
3657.50	97.4802	0.0927798	89.13	0.286009
3658.50	97.4547	0.0931525	89.12	0.286382
3659.50	97.4390	0.0935641	89.10	0.286793
3660.50	97.5975	0.0941302	89.08	0.287360
3661.50	97.9033	0.0940118	89.07	0.287241
3662.50	97.8278	0.0938945	89.05	0.287124
3663.50	97.5794	0.0935427	89.03	0.286772
3664.50	97.4856	0.0938516	89.02	0.287081
3665.50	97.3888	0.0939756	89.00	0.287205
3666.50	97.6363	0.0936251	88.98	0.286854
3667.50	97.5187	0.0935156	88.97	0.286745
3668.50	97.2362	0.0933408	88.95	0.286570
3669.50	97.2741	0.0938021	88.94	0.287031
3670.50	97.3371	0.0943602	88.92	0.287590
3671.50	97.6371	0.0941887	88.90	0.287418
3672.50	97.6566	0.0943293	88.89	0.287559
3673.50	97.7015	0.0948629	88.87	0.288092
3674.50	97.6570	0.0948114	88.85	0.288041
3675.50	97.6368	0.0953307	88.84	0.288560
3676.50	97.9114	0.0952471	88.82	0.288476
3677.50	97.8354	0.0949913	88.81	0.288221
3678.50	97.6725	0.0951176	88.79	0.288347
3679.50	97.5625	0.0952224	88.77	0.288452
3680.50	97.5494	0.0955298	88.76	0.288759
3681.50	97.7971	0.0954580	88.74	0.288687
3682.50	97.7848	0.0952864	88.72	0.288516
3683.50	97.7032	0.0954235	88.71	0.288653
3684.50	97.4833	0.0956747	88.69	0.288904
3685.50	97.4389	0.0958271	88.67	0.289056
3686.50	97.5007	0.0950417	88.66	0.288271
3687.50	97.3415	0.0947571	88.64	0.287986
3688.50	97.2347	0.0947966	88.63	0.288026
3689.50	97.0645	0.0951144	88.61	0.288344
3690.50	97.1953	0.0956363	88.59	0.288866
3691.50	97.5444	0.0953446	88.58	0.288574
3692.50	97.2518	0.0948208	88.56	0.288050
3693.50	97.2834	0.0950241	88.55	0.288253
3694.50	97.2511	0.0955116	88.53	0.288741
3695.50	97.3782	0.0960129	88.51	0.289242
3696.50	97.4714	0.0958125	88.50	0.289042
3697.50	97.6295	0.0957448	88.48	0.288974
3698.50	97.5253	0.0960525	88.46	0.289282
3699.50	97.4619	0.0963009	88.45	0.289530
3700.50	97.6223	0.0968635	88.43	0.290093
3701.50	97.6583	0.0963118	88.41	0.289541
3702.50	97.5522	0.0962478	88.40	0.289477
3703.50	97.5033	0.0964974	88.38	0.289727
3704.50	97.3641	0.0966085	88.37	0.289838
3705.50	97.4093	0.0969276	88.35	0.290157
3706.50	97.5606	0.0967266	88.33	0.289956
3707.50	97.5455	0.0967303	88.32	0.289960
3708.50	97.2621	0.0964824	88.30	0.289712
3709.50	97.1202	0.0965653	88.28	0.289795
3710.50	97.1926	0.0967463	88.27	0.289976
3711.50	97.4498	0.0965363	88.25	0.289766
3712.50	97.2593	0.0963895	88.24	0.289619
3713.50	97.2492	0.0966091	88.22	0.289838
3714.50	97.0251	0.0968718	88.20	0.290101
3715.50	97.1707	0.0971234	88.19	0.290353
3716.50	97.3819	0.0971181	88.17	0.290347
3717.50	97.3025	0.0972050	88.16	0.290434
3718.50	97.2339	0.0972795	88.14	0.290509
3719.50	97.1167	0.0974682	88.12	0.290698
3720.50	97.4157	0.0982614	88.11	0.291491
3721.50	97.7220	0.0980279	88.09	0.291257
3722.50	97.3842	0.0974888	88.07	0.290718
3723.50	97.2813	0.0977762	88.06	0.291006
3724.50	97.3195	0.0983516	88.04	0.291581
3725.50	97.5635	0.0986767	88.02	0.291906
3726.50	97.6637	0.0983066	88.01	0.291536
3727.50	97.5750	0.0982179	87.99	0.291447
3728.50	97.6214	0.0983237	87.97	0.291553
3729.50	97.4687	0.0984484	87.96	0.291678
3730.50	97.4339	0.0987534	87.94	0.291983
3731.50	97.5085	0.0983784	87.93	0.291608
3732.50	97.2767	0.0983051	87.91	0.291534
3733.50	97.3408	0.0985041	87.89	0.291733
3734.50	97.2810	0.0987013	87.88	0.291931
3735.50	97.3248	0.0990374	87.86	0.292267
3736.50	97.5079	0.0987329	87.85	0.291962
3737.50	97.5070	0.0989754	87.83	0.292205
3738.50	97.3106	0.0989435	87.81	0.292173
3739.50	97.2303	0.0996056	87.80	0.292835
3740.50	97.5724	0.0998374	87.78	0.293067
3741.50	97.7438	0.0996928	87.76	0.292922
3742.50	97.5715	0.0995728	87.75	0.292802
3743.50	97.4760	0.0995306	87.73	0.292760
3744.50	97.2253	0.0996966	87.72	0.292926
3745.50	97.4061	0.0998953	87.70	0.293125
3746.50	97.4887	0.0996299	87.68	0.292859
3747.50	97.3761	0.0995376	87.67	0.292767
3748.50	97.2722	0.0995502	87.65	0.292780
3749.50	97.0658	0.0998880	87.63	0.293117
3750.50	97.3281	0.100212	87.62	0.293442
3751.50	97.4537	0.0999384	87.60	0.293168
3752.50	97.2505	0.0997555	87.58	0.292985
3753.50	97.1050	0.0998852	87.57	0.293115
3754.50	97.0621	0.100149	87.55	0.293378
3755.50	97.1767	0.100469	87.54	0.293698
3756.50	97.4154	0.100278	87.52	0.293507
3757.50	97.4090	0.100398	87.50	0.293627
3758.50	97.3451	0.100697	87.49	0.293927
3759.50	97.0602	0.100887	87.47	0.294117
3760.50	97.0821	0.100773	87.45	0.294002
3761.50	97.3852	0.100572	87.44	0.293802
3762.50	97.2783	0.100567	87.42	0.293796
3763.50	97.1872	0.100829	87.40	0.294058
3764.50	97.1829	0.101201	87.39	0.294430
3765.50	97.3190	0.101341	87.37	0.294570
3766.50	97.4668	0.101278	87.36	0.294508
3767.50	97.4354	0.101296	87.34	0.294525
3768.50	97.4082	0.101648	87.32	0.294877
3769.50	97.2395	0.101745	87.31	0.294974
3770.50	97.4120	0.101970	87.29	0.295199
3771.50	97.5541	0.101706	87.28	0.294935
3772.50	97.4756	0.101507	87.26	0.294736
3773.50	97.4160	0.101819	87.24	0.295048
3774.50	97.2359	0.102113	87.23	0.295342
3775.50	97.4342	0.102193	87.21	0.295422
3776.50	97.5171	0.102008	87.19	0.295237
3777.50	97.3268	0.101729	87.18	0.294958
3778.50	97.3379	0.102144	87.16	0.295373
3779.50	97.1421	0.102348	87.14	0.295577
3780.50	97.4131	0.102665	87.13	0.295894
3781.50	97.6389	0.102702	87.11	0.295931
3782.50	97.5054	0.102835	87.10	0.296065
3783.50	97.3801	0.102809	87.08	0.296038
3784.50	97.2767	0.103170	87.06	0.296399
3785.50	97.4103	0.103010	87.05	0.296239
3786.50	97.5578	0.102874	87.03	0.296103
3787.50	97.4115	0.102828	87.02	0.296057
3788.50	97.3802	0.103066	87.00	0.296295
3789.50	97.5035	0.103241	86.98	0.296470
3790.50	97.4636	0.103553	86.97	0.296783
3791.50	97.4855	0.103180	86.95	0.296409
3792.50	97.4149	0.103389	86.93	0.296618
3793.50	97.2371	0.103311	86.92	0.296540
3794.50	97.2061	0.103768	86.90	0.296998
3795.50	97.4297	0.103799	86.88	0.297029
3796.50	97.6477	0.103792	86.87	0.297021
3797.50	97.4939	0.103619	86.85	0.296848
3798.50	97.3652	0.103709	86.84	0.296938
3799.50	97.2048	0.103918	86.82	0.297147
3800.50	97.4170	0.104078	86.80	0.297307
3801.50	97.5477	0.104122	86.79	0.297351
3802.50	97.4663	0.103982	86.77	0.297212
3803.50	97.2435	0.103855	86.76	0.297084
3804.50	97.1549	0.103971	86.74	0.297201
3805.50	97.2495	0.103888	86.72	0.297118
3806.50	97.3727	0.104001	86.71	0.297231
3807.50	97.2069	0.104229	86.69	0.297458
3808.50	97.2854	0.104412	86.67	0.297641
3809.50	97.3178	0.104820	86.66	0.298049
3810.50	97.5640	0.104950	86.64	0.298180
3811.50	97.6995	0.104763	86.62	0.297992
3812.50	97.4902	0.104762	86.61	0.297992
3813.50	97.3812	0.104869	86.59	0.298098
3814.50	97.2535	0.105139	86.58	0.298369
3815.50	97.5934	0.105355	86.56	0.298584
3816.50	97.4957	0.105157	86.54	0.298386
3817.50	97.3868	0.104966	86.53	0.298195
3818.50	97.3094	0.105131	86.51	0.298360
3819.50	97.1933	0.105645	86.49	0.298875
3820.50	97.4185	0.105683	86.48	0.298912
3821.50	97.5552	0.105534	86.46	0.298763
3822.50	97.4404	0.105711	86.45	0.298940
3823.50	97.4549	0.105842	86.43	0.299071
3824.50	97.2416	0.106124	86.41	0.299353
3825.50	97.4294	0.105868	86.40	0.299097
3826.50	97.4688	0.105796	86.38	0.299025
3827.50	97.4096	0.105937	86.37	0.299167
3828.50	97.2634	0.106060	86.35	0.299289
3829.50	97.3133	0.106394	86.33	0.299623
3830.50	97.5762	0.106629	86.32	0.299858
3831.50	97.7943	0.106727	86.30	0.299956
3832.50	97.6274	0.106681	86.28	0.299910
3833.50	97.4949	0.106653	86.27	0.299882
3834.50	97.2560	0.106897	86.25	0.300126
3835.50	97.5013	0.106783	86.23	0.300012
3836.50	97.5796	0.106774	86.22	0.300003
3837.50	97.2967	0.106605	86.20	0.299834
3838.50	97.3679	0.106889	86.19	0.300119
3839.50	97.4129	0.107284	86.17	0.300513
3840.50	97.5071	0.107338	86.15	0.300568
3841.50	97.6431	0.107302	86.14	0.300531
3842.50	97.3489	0.107200	86.12	0.300429
3843.50	97.2609	0.107026	86.11	0.300255
3844.50	97.1098	0.107281	86.09	0.300510
3845.50	97.3353	0.107389	86.07	0.300618
3846.50	97.5055	0.107421	86.06	0.300651
3847.50	97.2780	0.107288	86.04	0.300517
3848.50	97.3328	0.107430	86.02	0.300659
3849.50	97.2931	0.107658	86.01	0.300887
3850.50	97.3491	0.107332	85.99	0.300561
3851.50	97.3136	0.107329	85.97	0.300558
3852.50	97.2122	0.107485	85.96	0.300714
3853.50	97.0996	0.107490	85.94	0.300720
3854.50	97.0948	0.108056	85.92	0.301286
3855.50	97.4864	0.107887	85.91	0.301116
3856.50	97.4460	0.107919	85.89	0.301149
3857.50	97.3095	0.108053	85.88	0.301282
3858.50	97.2440	0.108011	85.86	0.301240
3859.50	97.0943	0.108225	85.84	0.301454
3860.50	97.3858	0.108340	85.83	0.301569
3861.50	97.4333	0.108526	85.81	0.301756
3862.50	97.3870	0.108506	85.79	0.301735
3863.50	97.3504	0.108676	85.78	0.301905
3864.50	97.1221	0.108890	85.76	0.302120
3865.50	97.3463	0.108760	85.75	0.301990
3866.50	97.3274	0.108545	85.73	0.301774
3867.50	97.1413	0.108491	85.71	0.301720
3868.50	97.1034	0.108554	85.70	0.301784
3869.50	97.1214	0.109030	85.68	0.302259
3870.50	97.3481	0.109133	85.66	0.302362
3871.50	97.5153	0.108944	85.65	0.302173
3872.50	97.2002	0.109012	85.63	0.302241
3873.50	97.2493	0.109485	85.62	0.302714
3874.50	97.1898	0.109909	85.60	0.303138
3875.50	97.3596	0.109846	85.58	0.303075
3876.50	97.3904	0.109699	85.56	0.302928
3877.50	97.3228	0.109717	85.55	0.302947
3878.50	97.1603	0.109894	85.53	0.303123
3879.50	97.1047	0.110162	85.52	0.303392
3880.50	97.5220	0.110192	85.50	0.303421
3881.50	97.5346	0.110118	85.48	0.303348
3882.50	97.4742	0.110278	85.47	0.303507
3883.50	97.2839	0.110443	85.45	0.303673
3884.50	97.1534	0.110735	85.43	0.303964
3885.50	97.6348	0.110636	85.42	0.303866
3886.50	97.6738	0.110697	85.40	0.303926
3887.50	97.5111	0.111010	85.38	0.304239
3888.50	97.1535	0.110529	85.37	0.303759
3889.50	96.9034	0.110426	85.35	0.303655
3890.50	97.0454	0.110281	85.34	0.303510
3891.50	97.1993	0.110327	85.32	0.303557
3892.50	96.9527	0.110231	85.30	0.303460
3893.50	97.0431	0.110533	85.29	0.303762
3894.50	97.0880	0.111246	85.27	0.304475
3895.50	97.4543	0.111211	85.26	0.304441
3896.50	97.3756	0.111245	85.24	0.304474
3897.50	97.2312	0.111052	85.22	0.304281
3898.50	97.2738	0.111433	85.20	0.304663
3899.50	97.3022	0.111908	85.19	0.305137
3900.50	97.5129	0.111810	85.17	0.305040
3901.50	97.5074	0.111762	85.16	0.304992
3902.50	97.3399	0.111894	85.14	0.305123
3903.50	97.4133	0.111987	85.12	0.305217
3904.50	97.5261	0.112810	85.11	0.306039
3905.50	97.8008	0.112720	85.09	0.305949
3906.50	97.8805	0.112827	85.07	0.306057
3907.50	97.7216	0.112811	85.06	0.306040
3908.50	97.6009	0.113230	85.04	0.306460
3909.50	97.6081	0.113529	85.03	0.306759
3910.50	97.8242	0.113435	85.01	0.306665
3911.50	97.8438	0.113252	84.99	0.306481
3912.50	97.5415	0.113058	84.98	0.306287
3913.50	97.5023	0.113400	84.96	0.306629
3914.50	97.5227	0.113884	84.94	0.307113
3915.50	98.0948	0.113971	84.93	0.307201
3916.50	97.8526	0.113639	84.91	0.306868
3917.50	97.6786	0.113560	84.89	0.306789
3918.50	97.7048	0.114009	84.88	0.307238
3919.50	97.5209	0.114196	84.86	0.307426
3920.50	97.9002	0.114015	84.85	0.307244
3921.50	97.9320	0.114258	84.83	0.307487
3922.50	97.8397	0.114453	84.81	0.307682
3923.50	97.6553	0.114488	84.80	0.307718
3924.50	97.7044	0.114734	84.78	0.307963
3925.50	98.1338	0.114823	84.76	0.308053
3926.50	97.9419	0.114549	84.75	0.307779
3927.50	97.7926	0.114509	84.73	0.307738
3928.50	97.5293	0.114599	84.71	0.307829
3929.50	97.5657	0.114859	84.70	0.308089
3930.50	97.9246	0.114807	84.68	0.308036
3931.50	97.7793	0.114650	84.66	0.307879
3932.50	97.6612	0.114727	84.65	0.307956
3933.50	97.5666	0.114981	84.63	0.308210
3934.50	97.5140	0.115376	84.61	0.308605
3935.50	97.6180	0.114882	84.60	0.308111
3936.50	97.6174	0.114919	84.58	0.308149
3937.50	97.6800	0.115033	84.57	0.308263
3938.50	97.4394	0.115201	84.55	0.308431
3939.50	97.3813	0.115354	84.53	0.308583
3940.50	97.6141	0.115128	84.52	0.308358
3941.50	97.5424	0.115024	84.50	0.308254
3942.50	97.5008	0.115235	84.48	0.308465
3943.50	97.3705	0.115400	84.47	0.308630
3944.50	97.3219	0.115669	84.45	0.308899
3945.50	97.7584	0.115644	84.43	0.308873
3946.50	97.6021	0.115458	84.42	0.308688
3947.50	97.5299	0.115432	84.40	0.308661
3948.50	97.3851	0.115698	84.38	0.308927
3949.50	97.3930	0.115874	84.37	0.309103
3950.50	97.4608	0.115553	84.35	0.308782
3951.50	97.5565	0.115771	84.34	0.309001
3952.50	97.5413	0.116034	84.32	0.309263
3953.50	97.3594	0.116115	84.30	0.309345
3954.50	97.3583	0.116484	84.29	0.309713
3955.50	97.5638	0.116321	84.27	0.309551
3956.50	97.6150	0.116231	84.25	0.309461
3957.50	97.6585	0.116611	84.24	0.309840
3958.50	97.5860	0.116782	84.22	0.310011
3959.50	97.5807	0.116810	84.20	0.310039
3960.50	97.6865	0.116681	84.19	0.309910
3961.50	97.4958	0.116476	84.17	0.309705
